,price,propertyType,operation,size,exterior,rooms,bathrooms,province,municipality,distance,status,newDevelopment,floor,district,hasLift,parkingSpace,size_MinMax,distance_MinMax
329,700.0,flat,rent,35.0,True,1,1,Madrid,Madrid,2266,good,False,bj,Retiro,True,desconocido,0.08064516129032259,0.036924113236310785
330,750.0,flat,rent,95.0,True,2,2,Madrid,Colmenarejo,30759,good,False,1,desconocido,False,desconocido,0.4032258064516129,0.5420027298672292
331,600.0,studio,rent,25.0,False,0,1,Madrid,Madrid,3812,good,False,bj,Usera,False,desconocido,0.02688172043010753,0.06432914399163313
332,750.0,flat,rent,89.0,True,2,2,Madrid,Getafe,12878,good,False,2,San Isidro,True,desconocido,0.3709677419354839,0.2250367823019517
333,700.0,flat,rent,55.0,True,1,1,Madrid,Valdemorillo,32004,good,False,1,Valdemorillo pueblo,True,desconocido,0.1881720430107527,0.564072111038236
334,750.0,flat,rent,90.0,True,3,2,Madrid,Campo Real,28736,good,False,2,desconocido,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.3763440860215054,0.5061422012656658
335,750.0,flat,rent,48.0,True,2,1,Madrid,Madrid,6832,good,False,2,Fuencarral,True,desconocido,0.15053763440860213,0.11786290394058108
336,625.0,flat,rent,57.0,True,2,1,Madrid,Aranjuez,43647,good,False,bj,Centro,False,desconocido,0.1989247311827957,0.7704607094109515
337,750.0,flat,rent,46.0,True,1,1,Madrid,San Sebastián de los Reyes,16127,good,False,1,Centro Urbano,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.13978494623655915,0.28262989027351854
338,695.0,flat,rent,59.0,True,1,1,Madrid,Madrid,8595,good,False,4,Villaverde,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.20967741935483875,0.14911456579157287
339,450.0,flat,rent,40.0,True,1,1,Madrid,Robledo de Chavela,46273,good,False,1,desconocido,False,desconocido,0.10752688172043012,0.8170102635917253
340,720.0,flat,rent,58.0,True,2,1,Madrid,Alcorcón,13451,good,False,bj,Centro,False,desconocido,0.2043010752688172,0.2351940155637885
341,745.0,flat,rent,73.0,True,2,1,Madrid,Alcalá de Henares,28800,good,False,2,Las Sedas - El Olivar,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2849462365591398,0.5072766915427296
342,720.0,flat,rent,69.6,True,2,1,Madrid,Alcalá de Henares,28624,good,False,2,Las Sedas - El Olivar,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.26666666666666666,0.5041568432808041
343,750.0,flat,rent,55.0,True,2,1,Madrid,Madrid,7462,good,False,1,Fuencarral,False,desconocido,0.1881720430107527,0.12903054260542784
344,720.0,studio,rent,48.0,True,0,1,Madrid,Madrid,5808,good,False,1,Ciudad Lineal,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.15053763440860213,0.09971105950756032
345,725.0,studio,rent,44.0,False,0,1,Madrid,Madrid,1140,good,False,8,Centro,True,desconocido,0.12903225806451613,0.016964174924219595
346,750.0,flat,rent,80.0,False,2,1,Madrid,Madrid,8011,good,False,5,Villaverde,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.32258064516129037,0.13876234201336574
347,550.0,flat,rent,86.0,True,2,1,Madrid,Torrelaguna,47448,good,False,1,desconocido,True,desconocido,0.3548387096774194,0.8378387960221936
348,640.0,flat,rent,69.0,True,2,1,Madrid,Villalbilla,29311,good,False,2,desconocido,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.26344086021505375,0.5163348873486608
349,700.0,flat,rent,54.0,True,1,1,Madrid,Getafe,11656,good,False,1,Getafe Centro,True,desconocido,0.1827956989247312,0.2033751085742648
350,700.0,flat,rent,59.0,True,1,1,Madrid,Madrid,7529,good,False,6,Carabanchel,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.20967741935483875,0.13021821211422901
351,700.0,flat,rent,75.0,True,2,1,Madrid,Alcalá de Henares,30359,good,False,1,Pryconsa - Poligono Europa,False,desconocido,0.2956989247311828,0.5349121656355805
352,695.0,flat,rent,62.0,False,2,1,Madrid,Alcobendas,15162,good,False,3,Alcobendas Centro,False,desconocido,0.22580645161290325,0.2655239040646659
